"","Experiment","Condition","Pair","Block","TrialN","Animal","Number","Movement","Description","Participant","ParticipantID","Score","WordOrder","Marked"
"6426","Experiment1","66-33",101,"Recall 1",45,2,1,2,"boingla trunko pag","P2","101P2",NA,"VNP",TRUE
"6427","Experiment1","66-33",101,"Recall 1",46,2,2,1,"wooshla trunko yav","P1","101P1",NA,"VNP",TRUE
"6428","Experiment1","66-33",101,"Recall 1",46,6,2,1,"wooshla fino yav","P2","101P2",NA,"VNP",TRUE
"6429","Experiment1","66-33",101,"Recall 1",47,5,1,2,"boingla oinko","P1","101P1",NA,"VN",FALSE
"6430","Experiment1","66-33",101,"Recall 1",47,2,2,2,"boingla trunko yav","P2","101P2",NA,"VNP",TRUE
"6431","Experiment1","66-33",101,"Recall 1",48,6,1,1,"wooshla fino","P1","101P1",NA,"VN",FALSE
"6432","Experiment1","66-33",101,"Recall 1",48,2,1,1,"wooshla trunko pag","P2","101P2",NA,"VNP",TRUE
"6433","Experiment1","66-33",101,"Recall 1",49,4,2,1,"wooshla bugo yav","P1","101P1",NA,"VNP",TRUE
"6434","Experiment1","66-33",101,"Recall 1",49,6,1,2,"boingla fino","P2","101P2",NA,"VN",FALSE
"6435","Experiment1","66-33",101,"Recall 1",50,3,2,1,"wooshla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6436","Experiment1","66-33",101,"Recall 1",50,4,1,1,"boingla bugo pag","P2","101P2",NA,"VNP",TRUE
"6437","Experiment1","66-33",101,"Recall 1",51,4,1,2,"boingla bugo","P1","101P1",NA,"VN",FALSE
"6438","Experiment1","66-33",101,"Recall 1",51,3,2,1,"wooshla hoppo yav","P2","101P2",NA,"VNP",TRUE
"6439","Experiment1","66-33",101,"Recall 1",52,4,1,1,"wooshla bugo","P1","101P1",NA,"VN",FALSE
"6440","Experiment1","66-33",101,"Recall 1",52,4,2,2,"boingla bugo yav","P2","101P2",NA,"VNP",TRUE
"6441","Experiment1","66-33",101,"Recall 1",53,1,2,2,"boingla beeko yav","P1","101P1",NA,"VNP",TRUE
"6442","Experiment1","66-33",101,"Recall 1",53,5,1,2,"boingla oinko pag","P2","101P2",NA,"VNP",TRUE
"6443","Experiment1","66-33",101,"Recall 1",54,2,2,2,"boingla tunko yav","P1","101P1",NA,"VNP",TRUE
"6444","Experiment1","66-33",101,"Recall 1",54,6,1,1,"wooshla fino","P2","101P2",NA,"VN",FALSE
"6445","Experiment1","66-33",101,"Recall 1",55,2,1,2,"boingla trunko","P1","101P1",NA,"VN",FALSE
"6446","Experiment1","66-33",101,"Recall 1",55,5,2,1,"wooshla oinko yav","P2","101P2",NA,"VNP",TRUE
"6447","Experiment1","66-33",101,"Recall 1",56,5,1,2,"wooshla oinko","P1","101P1",NA,"VN",FALSE
"6448","Experiment1","66-33",101,"Recall 1",56,2,2,1,"wooshla trunko yav","P2","101P2",NA,"VNP",TRUE
"6449","Experiment1","66-33",101,"Recall 1",57,5,2,1,"wooshla oinko yav","P1","101P1",NA,"VNP",TRUE
"6450","Experiment1","66-33",101,"Recall 1",57,6,2,2,"boingla fino yav","P2","101P2",NA,"VNP",TRUE
"6451","Experiment1","66-33",101,"Recall 1",58,6,2,2,"boingla fino yav","P1","101P1",NA,"VNP",TRUE
"6452","Experiment1","66-33",101,"Recall 1",58,1,2,1,"wooshla beeko yav","P2","101P2",NA,"VNP",TRUE
"6453","Experiment1","66-33",101,"Recall 1",59,6,1,2,"boingla fino","P1","101P1",NA,"VN",FALSE
"6454","Experiment1","66-33",101,"Recall 1",59,2,2,2,"boingla trunko yav","P2","101P2",NA,"VNP",TRUE
"6455","Experiment1","66-33",101,"Recall 1",60,5,1,1,"wooshla oinko","P1","101P1",NA,"VN",FALSE
"6456","Experiment1","66-33",101,"Recall 1",60,3,2,2,"boingla hoppo yav","P2","101P2",NA,"VNP",TRUE
"6457","Experiment1","66-33",101,"Recall 1",61,6,2,1,"wooshla fino yav","P1","101P1",NA,"VNP",TRUE
"6458","Experiment1","66-33",101,"Recall 1",61,3,1,1,"wooshla hoppo pag","P2","101P2",NA,"VNP",TRUE
"6459","Experiment1","66-33",101,"Recall 1",62,5,2,2,"boingla oinko yav","P1","101P1",NA,"VNP",TRUE
"6460","Experiment1","66-33",101,"Recall 1",62,5,2,2,"boingla oinko yav","P2","101P2",NA,"VNP",TRUE
"6461","Experiment1","66-33",101,"Recall 1",63,1,1,2,"boingla beeko","P1","101P1",NA,"VN",FALSE
"6462","Experiment1","66-33",101,"Recall 1",63,1,1,1,"wooshla beeko","P2","101P2",NA,"VN",FALSE
"6463","Experiment1","66-33",101,"Recall 1",64,1,1,1,"wooshla beeko","P1","101P1",NA,"VN",FALSE
"6464","Experiment1","66-33",101,"Recall 1",64,1,1,2,"boingla beeko pag","P2","101P2",NA,"VNP",TRUE
"6465","Experiment1","66-33",101,"Recall 1",65,3,1,1,"wooshla hoppo","P1","101P1",NA,"VN",FALSE
"6466","Experiment1","66-33",101,"Recall 1",65,3,1,2,"boingla hoppo pag","P2","101P2",NA,"VNP",TRUE
"6467","Experiment1","66-33",101,"Recall 1",66,1,2,1,"wooshla beeko yav","P1","101P1",NA,"VNP",TRUE
"6468","Experiment1","66-33",101,"Recall 1",66,1,2,2,"boingla beeko yav","P2","101P2",NA,"VNP",TRUE
"6469","Experiment1","66-33",101,"Recall 1",67,2,2,1,"wooshla trunko yav","P1","101P1",NA,"VNP",TRUE
"6470","Experiment1","66-33",101,"Recall 1",67,5,1,1,"wooshla oinko pag","P2","101P2",NA,"VNP",TRUE
"6471","Experiment1","66-33",101,"Recall 1",68,4,2,2,"boingla bugo yav","P1","101P1",NA,"VNP",TRUE
"6472","Experiment1","66-33",101,"Recall 1",68,2,1,2,"boingla trunko pag","P2","101P2",NA,"VNP",TRUE
"6473","Experiment1","66-33",101,"Recall 1",69,3,2,2,"boingla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6474","Experiment1","66-33",101,"Recall 1",69,4,2,1,"wooshla bugo yav","P2","101P2",NA,"VNP",TRUE
"6475","Experiment1","66-33",101,"Recall 1",70,3,1,2,"boingla hoppo","P1","101P1",NA,"VN",FALSE
"6476","Experiment1","66-33",101,"Recall 1",70,4,1,2,"boingla bugo pag","P2","101P2",NA,"VNP",TRUE
"6477","Experiment1","66-33",101,"Recall 1",71,6,1,1,"wooshla fino","P1","101P1",NA,"VN",FALSE
"6478","Experiment1","66-33",101,"Recall 1",71,6,2,1,"wooshla fino yav","P2","101P2",NA,"VNP",TRUE
"6479","Experiment1","66-33",101,"Recall 1",72,2,1,1,"wooshla trunko","P1","101P1",NA,"VN",FALSE
"6480","Experiment1","66-33",101,"Recall 1",72,2,1,1,"wooshla trunko pag","P2","101P2",NA,"VNP",TRUE
"6481","Experiment1","66-33",101,"Interaction Block 1",1,4,2,2,"boingla bugo yav","P1","101P1",0,"VNP",TRUE
"6482","Experiment1","66-33",101,"Interaction Block 1",2,1,2,1,"wooshla beeko yav","P2","101P2",1,"VNP",TRUE
"6483","Experiment1","66-33",101,"Interaction Block 1",3,1,1,1,"wooshla beeko","P1","101P1",1,"VN",FALSE
"6484","Experiment1","66-33",101,"Interaction Block 1",4,5,1,1,"wooshla oinko pag","P2","101P2",1,"VNP",TRUE
"6485","Experiment1","66-33",101,"Interaction Block 1",5,4,1,1,"wooshla bugo","P1","101P1",1,"VN",FALSE
"6486","Experiment1","66-33",101,"Interaction Block 1",6,5,1,2,"boingla oinko pag","P2","101P2",1,"VNP",TRUE
"6487","Experiment1","66-33",101,"Interaction Block 1",7,4,1,2,"boingla bugo","P1","101P1",1,"VN",FALSE
"6488","Experiment1","66-33",101,"Interaction Block 1",8,6,1,1,"wooshla fino","P2","101P2",1,"VN",FALSE
"6489","Experiment1","66-33",101,"Interaction Block 1",9,3,1,2,"boingla hoppo","P1","101P1",1,"VN",FALSE
"6490","Experiment1","66-33",101,"Interaction Block 1",10,5,2,2,"boingla oinko yav","P2","101P2",1,"VNP",TRUE
"6491","Experiment1","66-33",101,"Interaction Block 1",11,5,2,1,"wooshla oinko yav","P1","101P1",1,"VNP",TRUE
"6492","Experiment1","66-33",101,"Interaction Block 1",12,6,1,2,"boingla fino","P2","101P2",1,"VN",FALSE
"6493","Experiment1","66-33",101,"Interaction Block 1",13,1,1,2,"boingla beeko","P1","101P1",1,"VN",FALSE
"6494","Experiment1","66-33",101,"Interaction Block 1",14,3,2,2,"boingla hoppo yav","P2","101P2",1,"VNP",TRUE
"6495","Experiment1","66-33",101,"Interaction Block 1",15,2,1,2,"boingla trunko","P1","101P1",1,"VN",FALSE
"6496","Experiment1","66-33",101,"Interaction Block 1",16,4,2,2,"boingla bugo yav","P2","101P2",1,"VNP",TRUE
"6497","Experiment1","66-33",101,"Interaction Block 1",17,6,2,1,"wooshla fino yav","P1","101P1",1,"VNP",TRUE
"6498","Experiment1","66-33",101,"Interaction Block 1",18,2,1,1,"wooshla trunko pag","P2","101P2",1,"VNP",TRUE
"6499","Experiment1","66-33",101,"Interaction Block 1",19,4,2,1,"wooshla bugo yav","P1","101P1",1,"VNP",TRUE
"6500","Experiment1","66-33",101,"Interaction Block 1",20,3,1,1,"wooshla hoppo","P2","101P2",1,"VN",FALSE
"6501","Experiment1","66-33",101,"Interaction Block 1",21,6,1,1,"wooshla fino","P1","101P1",1,"VN",FALSE
"6502","Experiment1","66-33",101,"Interaction Block 1",22,2,2,2,"boingla trunko yav","P2","101P2",1,"VNP",TRUE
"6503","Experiment1","66-33",101,"Interaction Block 1",23,6,1,2,"boingla fino","P1","101P1",1,"VN",FALSE
"6504","Experiment1","66-33",101,"Interaction Block 1",24,6,2,2,"boingla fino yav","P2","101P2",1,"VNP",TRUE
"6505","Experiment1","66-33",101,"Interaction Block 1",25,3,1,1,"wooshla hoppo","P1","101P1",1,"VN",FALSE
"6506","Experiment1","66-33",101,"Interaction Block 1",26,1,1,2,"boingla beeko","P2","101P2",1,"VN",FALSE
"6507","Experiment1","66-33",101,"Interaction Block 1",27,2,2,1,"wooshla trunko yav","P1","101P1",1,"VNP",TRUE
"6508","Experiment1","66-33",101,"Interaction Block 1",28,4,1,1,"wooshla bugo","P2","101P2",1,"VN",FALSE
"6509","Experiment1","66-33",101,"Interaction Block 1",29,2,1,1,"wooshla trunko","P1","101P1",1,"VN",FALSE
"6510","Experiment1","66-33",101,"Interaction Block 1",30,4,1,2,"boingla bugo","P2","101P2",1,"VN",FALSE
"6511","Experiment1","66-33",101,"Interaction Block 1",31,3,2,1,"wooshla hoppo yav","P1","101P1",1,"VNP",TRUE
"6512","Experiment1","66-33",101,"Interaction Block 1",32,4,2,1,"wooshla bugo yav","P2","101P2",1,"VNP",TRUE
"6513","Experiment1","66-33",101,"Interaction Block 1",33,5,2,2,"boingla oinko yav","P1","101P1",1,"VNP",TRUE
"6514","Experiment1","66-33",101,"Interaction Block 1",34,2,1,2,"trunko boingla pag","P2","101P2",0,"NVP",NA
"6515","Experiment1","66-33",101,"Interaction Block 1",35,6,2,2,"boingla fino yav","P1","101P1",1,"VNP",TRUE
"6516","Experiment1","66-33",101,"Interaction Block 1",36,5,2,1,"wooshla oinko yav","P2","101P2",1,"VNP",TRUE
"6517","Experiment1","66-33",101,"Interaction Block 1",37,5,1,2,"boingla oinko","P1","101P1",1,"VN",FALSE
"6518","Experiment1","66-33",101,"Interaction Block 1",38,6,2,1,"wooshla fino yav","P2","101P2",1,"VNP",TRUE
"6519","Experiment1","66-33",101,"Interaction Block 1",39,5,1,1,"wooshla oinko","P1","101P1",1,"VN",FALSE
"6520","Experiment1","66-33",101,"Interaction Block 1",40,1,2,2,"boingla beeko yav","P2","101P2",1,"VNP",TRUE
"6521","Experiment1","66-33",101,"Interaction Block 1",41,2,2,2,"boingla trunko yav","P1","101P1",1,"VNP",TRUE
"6522","Experiment1","66-33",101,"Interaction Block 1",42,3,2,1,"wooshla hoppo yav","P2","101P2",1,"VNP",TRUE
"6523","Experiment1","66-33",101,"Interaction Block 1",43,3,2,2,"boingla hoppo yav","P1","101P1",1,"VNP",TRUE
"6524","Experiment1","66-33",101,"Interaction Block 1",44,1,1,1,"wooshla beeko","P2","101P2",1,"VN",FALSE
"6525","Experiment1","66-33",101,"Interaction Block 1",45,1,2,2,"boingla beeko yav","P1","101P1",1,"VNP",TRUE
"6526","Experiment1","66-33",101,"Interaction Block 1",46,2,2,1,"wooshla trunko yav","P2","101P2",1,"VNP",TRUE
"6527","Experiment1","66-33",101,"Interaction Block 1",47,1,2,1,"wooshla beeko yav","P1","101P1",1,"VNP",TRUE
"6528","Experiment1","66-33",101,"Interaction Block 1",48,3,1,2,"boingla hoppo","P2","101P2",1,"VN",FALSE
"6529","Experiment1","66-33",101,"Interaction Block 2",49,4,2,2,"boingla bugo yav","P1","101P1",1,"VNP",TRUE
"6530","Experiment1","66-33",101,"Interaction Block 2",50,2,2,2,"boingla trunko yav","P2","101P2",1,"VNP",TRUE
"6531","Experiment1","66-33",101,"Interaction Block 2",51,2,1,2,"boingla trunko","P1","101P1",1,"VN",FALSE
"6532","Experiment1","66-33",101,"Interaction Block 2",52,2,2,1,"wooshla trunko","P2","101P2",0,"VN",FALSE
"6533","Experiment1","66-33",101,"Interaction Block 2",53,4,2,1,"wooshla bugo yav","P1","101P1",1,"VNP",TRUE
"6534","Experiment1","66-33",101,"Interaction Block 2",54,6,2,2,"boingla fino yav","P2","101P2",1,"VNP",TRUE
"6535","Experiment1","66-33",101,"Interaction Block 2",55,6,1,2,"boingla fino","P1","101P1",1,"VN",FALSE
"6536","Experiment1","66-33",101,"Interaction Block 2",56,3,1,1,"wooshla hoppo","P2","101P2",1,"VN",FALSE
"6537","Experiment1","66-33",101,"Interaction Block 2",57,1,2,2,"boingla beeko yav","P1","101P1",1,"VNP",TRUE
"6538","Experiment1","66-33",101,"Interaction Block 2",58,2,1,1,"wooshla trunko","P2","101P2",1,"VN",FALSE
"6539","Experiment1","66-33",101,"Interaction Block 2",59,5,1,1,"wooshla oinko","P1","101P1",1,"VN",FALSE
"6540","Experiment1","66-33",101,"Interaction Block 2",60,2,1,2,"boingla trunko","P2","101P2",1,"VN",FALSE
"6541","Experiment1","66-33",101,"Interaction Block 2",61,2,2,2,"boingla trunko yav","P1","101P1",1,"VNP",TRUE
"6542","Experiment1","66-33",101,"Interaction Block 2",62,3,2,2,"boingla hoppo yav","P2","101P2",1,"VNP",TRUE
"6543","Experiment1","66-33",101,"Interaction Block 2",63,1,1,2,"boingla beeko","P1","101P1",1,"VN",FALSE
"6544","Experiment1","66-33",101,"Interaction Block 2",64,5,1,1,"wooshla oinko","P2","101P2",1,"VN",FALSE
"6545","Experiment1","66-33",101,"Interaction Block 2",65,1,1,1,"wooshla beeko","P1","101P1",1,"VN",FALSE
"6546","Experiment1","66-33",101,"Interaction Block 2",66,1,1,2,"boingla beeko","P2","101P2",1,"VN",FALSE
"6547","Experiment1","66-33",101,"Interaction Block 2",67,5,2,1,"wooshla oinko yav","P1","101P1",1,"VNP",TRUE
"6548","Experiment1","66-33",101,"Interaction Block 2",68,1,2,2,"boingla beeko yav","P2","101P2",1,"VNP",TRUE
"6549","Experiment1","66-33",101,"Interaction Block 2",69,6,2,2,"boingla fino yav","P1","101P1",1,"VNP",TRUE
"6550","Experiment1","66-33",101,"Interaction Block 2",70,5,2,1,"wooshla oinko yav","P2","101P2",1,"VNP",TRUE
"6551","Experiment1","66-33",101,"Interaction Block 2",71,3,1,2,"boingla hoppo","P1","101P1",1,"VN",FALSE
"6552","Experiment1","66-33",101,"Interaction Block 2",72,5,1,2,"boingla oinko","P2","101P2",1,"VN",FALSE
"6553","Experiment1","66-33",101,"Interaction Block 2",73,3,2,1,"wooshla hoppo yav","P1","101P1",1,"VNP",TRUE
"6554","Experiment1","66-33",101,"Interaction Block 2",74,6,1,2,"boingla fino","P2","101P2",1,"VN",FALSE
"6555","Experiment1","66-33",101,"Interaction Block 2",75,6,1,1,"wooshla fino","P1","101P1",1,"VN",FALSE
"6556","Experiment1","66-33",101,"Interaction Block 2",76,6,1,1,"wooshla fino","P2","101P2",1,"VN",FALSE
"6557","Experiment1","66-33",101,"Interaction Block 2",77,3,2,2,"boingla hoppo yav","P1","101P1",1,"VNP",TRUE
"6558","Experiment1","66-33",101,"Interaction Block 2",78,4,2,1,"wooshla bugo yav","P2","101P2",1,"VNP",TRUE
"6559","Experiment1","66-33",101,"Interaction Block 2",79,3,1,1,"wooshla hoppo","P1","101P1",1,"VN",FALSE
"6560","Experiment1","66-33",101,"Interaction Block 2",80,4,1,1,"wooshla bugo","P2","101P2",1,"VN",FALSE
"6561","Experiment1","66-33",101,"Interaction Block 2",81,4,1,2,"boingla bugo","P1","101P1",1,"VN",FALSE
"6562","Experiment1","66-33",101,"Interaction Block 2",82,1,2,1,"wooshla beeko yav","P2","101P2",1,"VNP",TRUE
"6563","Experiment1","66-33",101,"Interaction Block 2",83,2,2,1,"wooshla trunko yav","P1","101P1",1,"VNP",TRUE
"6564","Experiment1","66-33",101,"Interaction Block 2",84,5,2,2,"boingla oinko yav","P2","101P2",1,"VNP",TRUE
"6565","Experiment1","66-33",101,"Interaction Block 2",85,4,1,1,"wooshla bugo","P1","101P1",0,"VN",FALSE
"6566","Experiment1","66-33",101,"Interaction Block 2",86,4,1,2,"boingla bugo","P2","101P2",1,"VN",FALSE
"6567","Experiment1","66-33",101,"Interaction Block 2",87,5,2,2,"boingla oinko yav","P1","101P1",1,"VNP",TRUE
"6568","Experiment1","66-33",101,"Interaction Block 2",88,6,2,1,"wooshla fino yav","P2","101P2",1,"VNP",TRUE
"6569","Experiment1","66-33",101,"Interaction Block 2",89,6,2,1,"wooshla fino yav","P1","101P1",1,"VNP",TRUE
"6570","Experiment1","66-33",101,"Interaction Block 2",90,3,1,2,"boingla hoppo","P2","101P2",1,"VN",FALSE
"6571","Experiment1","66-33",101,"Interaction Block 2",91,5,1,2,"boingla oinko","P1","101P1",1,"VN",FALSE
"6572","Experiment1","66-33",101,"Interaction Block 2",92,3,2,1,"wooshla hoppo yav","P2","101P2",1,"VNP",TRUE
"6573","Experiment1","66-33",101,"Interaction Block 2",93,2,1,1,"wooshla trunko","P1","101P1",1,"VN",FALSE
"6574","Experiment1","66-33",101,"Interaction Block 2",94,4,2,2,"boingla bugo yav","P2","101P2",1,"VNP",TRUE
"6575","Experiment1","66-33",101,"Interaction Block 2",95,1,2,1,"wooshla beeko yav","P1","101P1",1,"VNP",TRUE
"6576","Experiment1","66-33",101,"Interaction Block 2",96,1,1,1,"wooshla beeko","P2","101P2",1,"VN",FALSE
"6577","Experiment1","66-33",101,"Recall 2",1,2,2,2,"boingla trunko yav","P1","101P1",NA,"VNP",TRUE
"6578","Experiment1","66-33",101,"Recall 2",1,1,1,2,"boingla beeko","P2","101P2",NA,"VN",FALSE
"6579","Experiment1","66-33",101,"Recall 2",2,5,1,2,"boingla oinko","P1","101P1",NA,"VN",FALSE
"6580","Experiment1","66-33",101,"Recall 2",2,6,2,2,"boingla fino yav","P2","101P2",NA,"VNP",TRUE
"6581","Experiment1","66-33",101,"Recall 2",3,2,1,2,"boingla trunko","P1","101P1",NA,"VN",FALSE
"6582","Experiment1","66-33",101,"Recall 2",3,2,1,1,"wooshla trunko pag","P2","101P2",NA,"VNP",TRUE
"6583","Experiment1","66-33",101,"Recall 2",4,1,1,1,"wooshla beeko","P1","101P1",NA,"VN",FALSE
"6584","Experiment1","66-33",101,"Recall 2",4,2,2,2,"boingla trunko yav","P2","101P2",NA,"VNP",TRUE
"6585","Experiment1","66-33",101,"Recall 2",5,3,1,1,"wooshla hoppo","P1","101P1",NA,"VN",FALSE
"6586","Experiment1","66-33",101,"Recall 2",5,1,2,1,"wooshla beeko yav","P2","101P2",NA,"VNP",TRUE
"6587","Experiment1","66-33",101,"Recall 2",6,4,1,2,"boingla bugo","P1","101P1",NA,"VN",FALSE
"6588","Experiment1","66-33",101,"Recall 2",6,3,2,2,"boingla hoppo yav","P2","101P2",NA,"VNP",TRUE
"6589","Experiment1","66-33",101,"Recall 2",7,2,1,1,"wooshla trunko","P1","101P1",NA,"VN",FALSE
"6590","Experiment1","66-33",101,"Recall 2",7,3,1,2,"boingla hoppo","P2","101P2",NA,"VN",FALSE
"6591","Experiment1","66-33",101,"Recall 2",8,6,2,2,"boingla fino yav","P1","101P1",NA,"VNP",TRUE
"6592","Experiment1","66-33",101,"Recall 2",8,2,1,2,"boingla trunko pag","P2","101P2",NA,"VNP",TRUE
"6593","Experiment1","66-33",101,"Recall 2",9,5,2,1,"wooshla oinko yav","P1","101P1",NA,"VNP",TRUE
"6594","Experiment1","66-33",101,"Recall 2",9,3,1,1,"wooshla hoppo","P2","101P2",NA,"VN",FALSE
"6595","Experiment1","66-33",101,"Recall 2",10,3,2,2,"boingla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6596","Experiment1","66-33",101,"Recall 2",10,4,1,1,"wooshla bugo pag","P2","101P2",NA,"VNP",TRUE
"6597","Experiment1","66-33",101,"Recall 2",11,6,1,1,"wooshla fino","P1","101P1",NA,"VN",FALSE
"6598","Experiment1","66-33",101,"Recall 2",11,4,1,2,"boingla bugo pag","P2","101P2",NA,"VNP",TRUE
"6599","Experiment1","66-33",101,"Recall 2",12,1,2,1,"wooshla beeko yav","P1","101P1",NA,"VNP",TRUE
"6600","Experiment1","66-33",101,"Recall 2",12,3,2,1,"wooshla hoppo yav","P2","101P2",NA,"VNP",TRUE
"6601","Experiment1","66-33",101,"Recall 2",13,2,2,1,"wooshla trunko yav","P1","101P1",NA,"VNP",TRUE
"6602","Experiment1","66-33",101,"Recall 2",13,5,2,2,"boingla oinko yav","P2","101P2",NA,"VNP",TRUE
"6603","Experiment1","66-33",101,"Recall 2",14,5,1,1,"wooshla oinko","P1","101P1",NA,"VN",FALSE
"6604","Experiment1","66-33",101,"Recall 2",14,2,2,1,"wooshla trunko yav","P2","101P2",NA,"VNP",TRUE
"6605","Experiment1","66-33",101,"Recall 2",15,5,2,2,"boingla oinko yav","P1","101P1",NA,"VNP",TRUE
"6606","Experiment1","66-33",101,"Recall 2",15,1,1,1,"wooshla beeko","P2","101P2",NA,"VN",FALSE
"6607","Experiment1","66-33",101,"Recall 2",16,4,1,1,"wooshla bugo","P1","101P1",NA,"VN",FALSE
"6608","Experiment1","66-33",101,"Recall 2",16,4,2,1,"wooshla bugo yav","P2","101P2",NA,"VNP",TRUE
"6609","Experiment1","66-33",101,"Recall 2",17,4,2,2,"boingla bugo yav","P1","101P1",NA,"VNP",TRUE
"6610","Experiment1","66-33",101,"Recall 2",17,5,1,2,"boingla oinko pag","P2","101P2",NA,"VNP",TRUE
"6611","Experiment1","66-33",101,"Recall 2",18,6,2,1,"wooshla fino yav","P1","101P1",NA,"VNP",TRUE
"6612","Experiment1","66-33",101,"Recall 2",18,6,2,1,"wooshla fino yav","P2","101P2",NA,"VNP",TRUE
"6613","Experiment1","66-33",101,"Recall 2",19,1,1,2,"boingla beeko","P1","101P1",NA,"VN",FALSE
"6614","Experiment1","66-33",101,"Recall 2",19,5,2,1,"wooshla oinko yav","P2","101P2",NA,"VNP",TRUE
"6615","Experiment1","66-33",101,"Recall 2",20,4,2,1,"wooshla bugo yav","P1","101P1",NA,"VNP",TRUE
"6616","Experiment1","66-33",101,"Recall 2",20,1,2,2,"boingla beeko yav","P2","101P2",NA,"VNP",TRUE
"6617","Experiment1","66-33",101,"Recall 2",21,1,2,2,"boingla beeko yav","P1","101P1",NA,"VNP",TRUE
"6618","Experiment1","66-33",101,"Recall 2",21,6,1,2,"boingla fino pag","P2","101P2",NA,"VNP",TRUE
"6619","Experiment1","66-33",101,"Recall 2",22,3,1,2,"boingla hoppo","P1","101P1",NA,"VN",FALSE
"6620","Experiment1","66-33",101,"Recall 2",22,6,1,1,"wooshla fino","P2","101P2",NA,"VN",FALSE
"6621","Experiment1","66-33",101,"Recall 2",23,3,2,1,"wooshla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6622","Experiment1","66-33",101,"Recall 2",23,4,2,2,"boingla bugo yav","P2","101P2",NA,"VNP",TRUE
"6623","Experiment1","66-33",101,"Recall 2",24,6,1,2,"boingla fino","P1","101P1",NA,"VN",FALSE
"6624","Experiment1","66-33",101,"Recall 2",24,5,1,1,"wooshla oinko pag","P2","101P2",NA,"VNP",TRUE
"6625","Experiment1","66-33",101,"Recall 2",25,2,1,1,"wooshla trunko","P1","101P1",NA,"VN",FALSE
"6626","Experiment1","66-33",101,"Recall 2",25,4,1,2,"boingla bugo","P2","101P2",NA,"VN",FALSE
"6627","Experiment1","66-33",101,"Recall 2",26,3,1,1,"wooshla hoppo","P1","101P1",NA,"VN",FALSE
"6628","Experiment1","66-33",101,"Recall 2",26,1,1,1,"wooshla beeko","P2","101P2",NA,"VN",FALSE
"6629","Experiment1","66-33",101,"Recall 2",27,4,2,1,"wooshla bugo yav","P1","101P1",NA,"VNP",TRUE
"6630","Experiment1","66-33",101,"Recall 2",27,6,2,1,"wooshla fino yav","P2","101P2",NA,"VNP",TRUE
"6631","Experiment1","66-33",101,"Recall 2",28,4,1,1,"wooshla bugo","P1","101P1",NA,"VN",FALSE
"6632","Experiment1","66-33",101,"Recall 2",28,6,2,2,"boingla fino yac","P2","101P2",NA,"VNP",TRUE
"6633","Experiment1","66-33",101,"Recall 2",29,5,1,1,"wooshla oinko","P1","101P1",NA,"VN",FALSE
"6634","Experiment1","66-33",101,"Recall 2",29,4,2,1,"wooshla bugo yav","P2","101P2",NA,"VNP",TRUE
"6635","Experiment1","66-33",101,"Recall 2",30,5,2,1,"wooshla oinko yav","P1","101P1",NA,"VNP",TRUE
"6636","Experiment1","66-33",101,"Recall 2",30,2,1,2,"boingla trunko pag","P2","101P2",NA,"VNP",TRUE
"6637","Experiment1","66-33",101,"Recall 2",31,5,1,2,"boingla oinko","P1","101P1",NA,"VN",FALSE
"6638","Experiment1","66-33",101,"Recall 2",31,5,2,1,"wooshla oinko yav","P2","101P2",NA,"VNP",TRUE
"6639","Experiment1","66-33",101,"Recall 2",32,1,2,2,"boingla beeko yav","P1","101P1",NA,"VNP",TRUE
"6640","Experiment1","66-33",101,"Recall 2",32,2,2,1,"wooshla trunko yav","P2","101P2",NA,"VNP",TRUE
"6641","Experiment1","66-33",101,"Recall 2",33,1,1,1,"wooshla beeko","P1","101P1",NA,"VN",FALSE
"6642","Experiment1","66-33",101,"Recall 2",33,5,2,2,"boingla oinko yav","P2","101P2",NA,"VNP",TRUE
"6643","Experiment1","66-33",101,"Recall 2",34,4,1,2,"boingla bugo","P1","101P1",NA,"VN",FALSE
"6644","Experiment1","66-33",101,"Recall 2",34,3,1,2,"boingla hoppo pag","P2","101P2",NA,"VNP",TRUE
"6645","Experiment1","66-33",101,"Recall 2",35,6,2,2,"boingla fino yav","P1","101P1",NA,"VNP",TRUE
"6646","Experiment1","66-33",101,"Recall 2",35,1,2,2,"boingla beeko yav","P2","101P2",NA,"VNP",TRUE
"6647","Experiment1","66-33",101,"Recall 2",36,3,2,1,"wooshla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6648","Experiment1","66-33",101,"Recall 2",36,3,2,2,"boingla hoppo yav","P2","101P2",NA,"VNP",TRUE
"6649","Experiment1","66-33",101,"Recall 2",37,5,2,2,"boingla oinko yav","P1","101P1",NA,"VNP",TRUE
"6650","Experiment1","66-33",101,"Recall 2",37,1,2,1,"wooshla beeko yav","P2","101P2",NA,"VNP",TRUE
"6651","Experiment1","66-33",101,"Recall 2",38,3,2,2,"boingla hoppo yav","P1","101P1",NA,"VNP",TRUE
"6652","Experiment1","66-33",101,"Recall 2",38,5,1,2,"boingla oinko pag","P2","101P2",NA,"VNP",TRUE
